,City1,City2,Distance (km)
14193587,431490,431545,132.13818407774806
14193600,431490,431550,210.85875431875922
14193682,431490,431555,343.3629037735537
14193686,431490,431560,238.68846665647482
14193698,431490,431570,112.24225845319367
14193713,431490,431575,85.14183647795994
14193717,431490,431580,104.36142619744794
14193721,431490,431590,342.82235928576796
14193726,431490,431595,402.48501185641885
14193728,431490,431600,73.94472141220932
14193733,431490,431610,295.2168322289113
14193734,431490,431620,295.42261762992
14193739,431490,431630,427.2079453247686
14193746,431490,431640,358.1096788139517
14193765,431490,431642,319.3698913450901
14193768,431490,431643,258.4967676812311
14193792,431490,431645,220.26948853859724
14193797,431490,431647,411.7047815385494
14193798,431490,431650,72.08726926388238
14193802,431490,431660,239.08358923206495
14193819,431490,431670,271.50496062440607
14193827,431490,431673,219.52349117160998
14193829,431490,431675,104.96676210211075
14193848,431490,431680,123.2900970385732
14193894,431490,431690,254.44054756357338
14193903,431490,431695,63.68624475841302
14193893,431490,431697,278.4550942364125
14193961,431490,431700,204.87049498912262
14193808,431490,431710,425.78078493324415
14193931,431490,431720,398.9565497504594
14193945,431490,431725,109.04583352309844
14193957,431490,431730,439.01511157578904
14193990,431490,431740,365.9932911776155
14194000,431490,431750,354.05527999214763
14194025,431490,431755,188.436047112406
14194004,431490,431760,70.2001023188803
14194006,431490,431770,424.71712570285325
14194028,431490,431775,231.91555769476523
14194035,431490,431780,348.2727901410114
14194036,431490,431790,416.1711586934255
14194039,431490,431795,240.0148518828795
14194063,431490,431800,489.37502766704347
14194089,431490,431805,179.40080889741313
14194106,431490,431810,381.83784199661545
14194110,431490,431820,89.16743852482222
14194122,431490,431830,301.2983651413
14194143,431490,431840,50.385686053072924
14194162,431490,431842,253.2686142129386
14194187,431490,431843,220.64740753205302
14194201,431490,431844,177.2669389901965
14194217,431490,431845,312.3062271616001
14194239,431490,431846,151.51705371210187
14194240,431490,431848,56.143091845554494
14194241,431490,431849,382.953033258263
14194245,431490,431850,234.17414638331846
14194246,431490,431860,254.2738019434523
14194255,431490,431861,60.330532265719555
14194258,431490,431862,180.45190025263005
14194266,431490,431870,31.315072614042613
14194272,431490,431880,164.45050976161693
14194283,431490,431890,405.96014155582964
14194287,431490,431900,119.06194913510954
14194289,431490,431910,372.78361738611517
14194290,431490,431912,261.75523096737953
14194299,431490,431915,363.8846829787631
14194315,431490,431920,444.63263560119367
14194318,431490,431930,426.41673166418974
14194326,431490,431935,74.2749824979095
14194328,431490,431936,320.6718278363848
14194330,431490,431937,416.26001576391275
14194336,431490,431940,290.98492353352344
14194360,431490,431950,51.90133421042452
14194370,431490,431960,226.9157895959533
14194378,431490,431970,303.5084324054502
14194379,431490,431971,122.44353151013318
14194381,431490,431973,364.29770805968855
14194382,431490,431975,74.89833042134391
14194387,431490,431980,337.3680874928707
14194393,431490,431990,48.169362175038025
14194398,431490,432000,23.466697434785594
14194401,431490,432010,286.1284221124302
14194420,431490,432020,355.1661920494309
14194421,431490,432023,377.2085171348524
14194422,431490,432026,186.93867105824228
14194423,431490,432030,229.9429057827437
14194442,431490,432032,394.31654032474
14194448,431490,432035,73.97179449747256
14194450,431490,432040,162.79757047513414
14194453,431490,432045,124.92313147854318
14194495,431490,432050,250.06490805831768
14194496,431490,432055,60.56542016515481
14194500,431490,432057,380.2457063676163
14194504,431490,432060,302.0930649095591
14194513,431490,432065,233.94022425904674
14194525,431490,432067,139.16409008607178
14194537,431490,432070,189.0217966274855
14194545,431490,432080,183.98544781808337
14194571,431490,432085,63.049445444391175
14194616,431490,432090,232.19395615587268
14194617,431490,432100,223.8468364808289
14194620,431490,432110,73.14866624164415
14194628,431490,432120,59.39144655644723
14194633,431490,432130,68.76913254425081
14194638,431490,432132,366.49952717057414
14194650,431490,432135,139.73209937467809
14194664,431490,432140,386.6013241634007
14194680,431490,432143,121.19053727120063
14194689,431490,432145,86.85300631691848
14194708,431490,432146,210.9891255800015
14194710,431490,432147,405.0504671661329
14194726,431490,432149,297.7535698643469
14194728,431490,432150,162.12424856283275
14194738,431490,432160,103.57976150196185
14194739,431490,432162,115.56688587662141
14194742,431490,432163,295.97064484844816
14194745,431490,432166,139.47134474557262
14194747,431490,432170,71.14945736867938
14194748,431490,432180,386.8011745716346
14194749,431490,432183,122.56511685821853
14194753,431490,432185,312.5953360150691
14194754,431490,432190,390.54101951694764
14194763,431490,432195,323.81772573790073
14194764,431490,432200,49.58742651047965
14194774,431490,432210,411.2256082073636
14194780,431490,432215,197.992656203095
14194787,431490,432218,236.57703258841133
14194788,431490,432220,275.97714841909584
14194789,431490,432225,64.94244267637757
14194790,431490,432230,406.7377672292865
14194801,431490,432232,179.51700635654709
14194824,431490,432234,404.2672616471026
14194842,431490,432235,159.81310736430947
14194850,431490,432237,397.2644532653127
14194869,431490,432240,567.4377397280962
14194877,431490,432250,171.38389098446518
14194883,431490,432252,98.24594173761018
14194881,431490,432253,150.52128222280245
14194882,431490,432254,71.31339398998703
14194892,431490,432255,183.76223976039785
14194924,431490,432260,105.90271987385856
14194932,431490,432270,130.90577353244498
14194936,431490,432280,126.85795380726013
14194947,431490,432285,124.7859770693415
14194948,431490,432290,284.8410106733247
14194949,431490,432300,18.84900309968657
14194954,431490,432310,384.5201677762947
14194961,431490,432320,221.47904653057932
14194970,431490,432330,134.50741187960026
14194971,431490,432335,232.68592945267744
14194972,431490,432340,189.77687380982343
14194974,431490,432345,258.93848061452144
14194991,431490,432350,370.62559286437846
14194993,431490,432360,147.8112598127801
14194994,431490,432370,389.8447263308963
14195000,431490,432375,370.6021036701275
14195018,431490,432377,86.23309103131007
14195022,431490,432380,114.0603465540125
1594242,280030,500124,2380.8731478502423
1594402,280030,500150,2104.829839812941
1594480,280030,500190,2029.210733156328
1594484,280030,500200,2137.675105799683
1594491,280030,500210,2415.226137668755
3121982,310620,500215,1335.5778120089087
3122035,310620,500220,1314.3114954850341
3122068,310620,500230,857.2339729041817
3920022,530010,500240,1050.7562131429622
3920124,530010,500260,770.5246254198108
3920176,530010,500270,877.7687275399546
4941277,500270,500280,303.2539478300084
4941358,500270,500290,337.40744799483645
4941441,500270,500295,279.4878355762716
4941577,500270,500310,72.44906972210326
4941599,500270,500315,327.38743047824414
4941612,500270,500320,354.51118472667406
4941623,500270,500325,263.88143017853054
4941631,500270,500330,216.9041372674796
4941730,500270,500345,208.76905569111796
4941773,500270,500348,73.7541337313468
4941807,500270,500350,177.01689754921048
4941811,500270,500370,198.2186164322356
4941833,500270,500375,372.89451582678373
4941937,500270,500380,214.97747924836645
4941974,500270,500390,222.5861336241282
4942104,500270,500400,222.3088295798379
4942229,500270,500410,190.5095373796279
4942349,500270,500430,358.6677186403918
4942403,500270,500440,293.270510639596
4942578,500270,500450,182.19666415264106
4942592,500270,500460,339.9186516741011
4942646,500270,500470,222.81033624455185
4942717,500270,500480,383.3912935666394
4942724,500270,500490,41.98929294489382
4942727,500270,500500,195.03669210294822
4942742,500270,500510,228.38549424869353
4942854,500270,500515,268.10187295234726
4942860,500270,500520,349.4447220903325
4942907,500270,500525,239.23030066261296
4943105,500270,500540,140.75941090148652
4943274,500270,500560,183.47991948034291
4943403,500270,500568,389.3815241955912
4943436,500270,500570,293.94758129636296
4943457,500270,500580,146.64839190458804
4943479,500270,500600,115.96808072267399
4943482,500270,500620,239.41940252384597
4943596,500270,500625,259.43131651232477
4943768,500270,500627,232.0561322339897
4943780,500270,500630,369.31335179469824
4943789,500270,500635,391.53782857010805
4943909,500270,500640,261.32777997403997
4944100,500270,500660,257.4484640159553
4944158,500270,500690,365.0945068744615
4944349,500270,500710,90.7188170811839
4944385,500270,500720,150.9045507641349
4944418,500270,500730,117.43759227903861
4944435,500270,500740,170.90118406655088
4944443,500270,500750,60.85998851198516
4944651,500270,500755,209.3355982241691
4944851,500270,500769,118.12086879940773
4945227,500270,500770,393.8875907551279
4945149,500270,500780,334.6951254408339
4945233,500270,500790,64.15954750096871
7196178,510340,500793,261.50732809935454
4945311,500270,500795,356.6316835426717
4945364,500270,500797,262.66209354283126
4945397,500270,500800,24.535304481275787
4945476,500270,500830,307.09141691289403
4945680,500270,500840,218.94185879434943
1594233,280030,510100,1684.5325136624244
1594235,280030,510120,1844.6696229685733
1594258,280030,510125,2356.931163616971
1594294,280030,510130,2180.2524585334445
1594300,280030,510140,2448.3672050242635
1594412,280030,510160,2124.370199209971
1594437,280030,510170,2227.4591827367285
1594441,280030,510180,1733.4235661314117
3122004,310620,510185,1181.0596955665471
3919961,530010,510190,1157.3338121314698
3920042,530010,510250,1043.1779177442436
3920154,530010,510260,550.9037502689537
4941172,500270,510263,830.6837137675444
4941174,500270,510267,548.1600064925124
4941178,500270,510268,896.4607177846506
3920206,530010,510269,672.9964304119313
3920212,530010,510270,528.5625139642729
3920325,530010,510279,1074.7776710906483
4941360,500270,510285,1120.5045777449184
4941437,500270,510300,566.7483020081378
3920485,530010,510305,888.7725673258216
3920495,530010,510310,364.0347693808355
3920506,530010,510320,984.1724175008897
4941498,500270,510325,1317.3786242757208
4941512,500270,510330,932.4423115156598
3920561,530010,510335,693.746892186141
4941553,500270,510336,838.6267476713326
4941627,500270,510337,1245.8050125920643
4941680,500270,510340,560.9131843864071
7192614,510340,510343,194.47739115574376
7192632,510340,510345,141.2907350464447
7192649,510340,510350,138.0282232241806
7192682,510340,510360,127.9134554659835
7192861,510340,510370,379.3928918182981
7192879,510340,510380,283.5662101540147
7192985,510340,510385,417.34773966383074
7192991,510340,510390,357.8128998102482
7193006,510340,510395,237.67992886987824
7193111,510340,510410,640.0348957864587
7193136,510340,510420,263.49625700897457
7193293,510340,510450,266.24798471594306
7193328,510340,510452,373.68553522433956
7193442,510340,510454,379.9397955289813
7193514,510340,510455,512.5286583633848
7193523,510340,510460,275.114520736039
7193569,510340,510480,126.55448766629964
7193608,510340,510490,58.67457110547889
7193653,510340,510500,298.85312727773334
7193710,510340,510510,506.3436124419538
7193722,510340,510515,550.6014224626458
7193748,510340,510517,636.5036399533075
7193750,510340,510520,139.4242544731281
7193827,510340,510523,206.7913865817686
7193892,510340,510525,283.4448684270014
3922008,530010,510530,586.8606762245041
7196595,510340,510550,418.48265128785164
7194028,510340,510558,537.3372202441664
7194115,510340,510560,615.3169026921897
7194188,510340,510562,214.07238429064026
7194365,510340,510590,101.13737079484565
7194369,510340,510600,147.88797894158643
7194376,510340,510610,32.46471779067129
7194389,510340,510615,666.0318839815986
8877183,520870,510617,408.1945203811758
7194430,510340,510618,396.5072567277232
7194466,510340,510619,535.738939558471
7194393,510340,510620,140.44139944328705
7194398,510340,510621,560.9739158523724
7194440,510340,510622,196.11910655402406
7194444,510340,510623,156.5027891138938
7194475,510340,510624,304.8674490514571
8877224,520870,510625,398.8019420053747
7194504,510340,510626,635.121565629602
7194497,510340,510627,485.36964807049895
7194513,510340,510628,339.1340808986209
7194685,510340,510629,662.084442267212
7194690,510340,510630,255.52189567147232
3922624,530010,510631,508.1333188503801
7194792,510340,510637,207.58926180808734
7194822,510340,510642,609.8001411623012
7194974,510340,510645,176.29326073440356
7194990,510340,510650,93.07749080908003
